penicillin,batch_id,time
8.1624,59836.0,73.0
8.1942,60492.0,73.2
8.2261,60648.0,73.4
8.2577,61302.0,73.6
8.2894,60958.0,73.8
8.3211,61613.0,74.0
8.3526,61267.0,74.2
8.3841,61422.0,74.4
8.4157,62076.0,74.6
8.4468,61228.0,74.8
8.4783,62382.0,75.0
8.5178,61571.0,75.2
8.5573,62759.0,75.4
8.5971,62949.0,75.6
8.6375,62142.0,75.8
8.6781,63335.0,76.0
8.7199,62535.0,76.2
8.761,62732.0,76.4
8.8015,63924.0,76.6
8.842,63118.0,76.8
8.8826,63311.0,77.0
8.9231,63505.0,77.2
8.9642,64701.0,77.4
9.0047,64394.0,77.6
9.045,64086.0,77.8
9.0852,64778.0,78.0
9.1255,64970.0,78.2
9.1659,65663.0,78.4
9.2065,64856.0,78.6
9.2468,65549.0,78.8
9.2871,65241.0,79.0
9.3276,65934.0,79.2
9.3689,66131.0,79.4
9.4105,66330.0,79.6
9.4522,66529.0,79.8
9.4938,67227.0,80.0
9.5305,67402.0,80.2
9.5667,66574.0,80.4
9.6035,66749.0,80.6
9.6404,66925.0,80.8
9.677,67099.0,81.0
9.7133,68271.0,81.2
9.7495,68443.0,81.4
9.7858,68116.0,81.6
9.8222,67789.0,81.8
9.8579,68959.0,82.0
9.8933,69127.0,82.2
9.9279,69292.0,82.4
9.963,68458.0,82.6
9.9976,69622.0,82.8
10.032,69788.0,83.0
10.068,69456.0,83.2
10.103,69624.0,83.4
10.139,69796.0,83.6
10.176,69470.0,83.8
10.213,69649.0,84.0
10.25,69825.0,84.2
10.287,70501.0,84.4
10.325,70679.0,84.6
10.362,70356.0,84.8
10.398,71028.0,85.0
10.434,70700.0,85.2
10.47,71369.0,85.4
10.506,71539.0,85.6
10.543,71214.0,85.8
10.579,71889.0,86.0
10.616,72565.0,86.2
10.653,72739.0,86.4
10.69,72416.0,86.6
10.727,73090.0,86.8
10.763,72262.0,87.0
10.799,72936.0,87.2
10.835,72608.0,87.4
10.872,73780.0,87.6
10.908,72952.0,87.8
10.945,74128.0,88.0
10.982,74304.0,88.2
11.018,73977.0,88.4
11.054,73648.0,88.6
11.09,74318.0,88.8
11.126,73989.0,89.0
11.162,74162.0,89.2
11.199,74836.0,89.4
11.235,75507.0,89.6
11.27,75674.0,89.8
11.305,74839.0,90.0
11.34,76006.0,90.2
11.374,75670.0,90.4
11.41,75338.0,90.6
11.445,76003.0,90.8
11.48,76672.0,91.0
11.516,76841.0,91.2
11.552,76016.0,91.4
11.59,76196.0,91.6
11.628,76877.0,91.8
11.666,77557.0,92.0
11.704,76736.0,92.2
11.741,76916.0,92.4
11.779,77095.0,92.6
11.816,77273.0,92.8
11.855,77957.0,93.0
11.894,78643.0,93.2
11.932,78326.0,93.4
11.97,78007.0,93.6
12.009,78189.0,93.8
12.047,79374.0,94.0
12.086,78559.0,94.2
12.125,78746.0,94.4
12.164,79930.0,94.6
12.203,79616.0,94.8
12.242,79800.0,95.0
12.28,79981.0,95.2
12.318,80162.0,95.4
12.356,80345.0,95.6
12.395,80528.0,95.8
12.433,80712.0,96.0
12.472,80395.0,96.2
12.51,81076.0,96.4
12.547,81755.0,96.6
12.585,81936.0,96.8
12.624,81619.0,97.0
12.662,81301.0,97.2
12.701,81985.0,97.4
12.739,81668.0,97.6
12.777,82350.0,97.8
12.816,82533.0,98.0
12.854,83217.0,98.2
12.892,83398.0,98.4
12.93,83577.0,98.6
12.968,83757.0,98.8
13.005,83437.0,99.0
13.044,83619.0,99.2
13.081,84297.0,99.4
13.119,84478.0,99.6
13.157,83660.0,99.8
13.196,84344.0,100.0
13.234,84527.0,100.2
13.274,85216.0,100.4
13.315,84914.0,100.6
13.357,85115.0,100.8
13.4,85815.0,101.0
13.442,86020.0,101.2
13.485,86225.0,101.4
13.528,85928.0,101.6
13.57,86130.0,101.8
13.612,85833.0,102.0
13.655,86536.0,102.2
13.698,87240.0,102.4
13.74,86441.0,102.6
13.782,86640.0,102.8
13.824,87840.0,103.0
13.866,88041.0,103.2
13.907,87739.0,103.4
13.948,88435.0,103.6
13.99,88635.0,103.8
14.032,87835.0,104.0
14.074,88538.0,104.2
14.117,89242.0,104.4
14.16,89447.0,104.6
14.203,89152.0,104.8
14.245,88851.0,105.0
14.286,90049.0,105.2
14.327,89744.0,105.4
14.368,89438.0,105.6
14.409,89634.0,105.8
14.45,90330.0,106.0
14.491,90527.0,106.2
14.532,91224.0,106.4
14.574,91423.0,106.6
14.615,91121.0,106.8
14.658,91323.0,107.0
14.7,91027.0,107.2
14.743,91728.0,107.4
14.785,91928.0,107.6
14.827,92630.0,107.8
14.869,92332.0,108.0
14.91,92530.0,108.2
14.952,92728.0,108.4
14.994,92428.0,108.6
15.036,93128.0,108.8
15.078,92831.0,109.0
15.121,93034.0,109.2
15.163,93735.0,109.4
15.205,93934.0,109.6
15.247,93635.0,109.8
15.289,94337.0,110.0
15.332,95040.0,110.2
15.375,94746.0,110.4
15.418,94952.0,110.6
15.461,95657.0,110.8
15.504,94863.0,111.0
15.547,95568.0,111.2
15.59,95275.0,111.4
15.633,96482.0,111.6
15.676,96688.0,111.8
15.72,95895.0,112.0
15.763,97103.0,112.2
15.808,96315.0,112.4
15.852,96525.0,112.6
15.895,97233.0,112.8
15.939,97943.0,113.0
15.983,98153.0,113.2
16.026,98360.0,113.4
16.07,97567.0,113.6
16.113,98773.0,113.8
16.155,98977.0,114.0
16.198,99178.0,114.2
16.239,98876.0,114.4
16.281,99076.0,114.6
16.323,99277.0,114.8
16.365,99477.0,115.0
16.406,99674.0,115.2
16.447,99868.0,115.4
16.488,100060.0,115.6
16.529,100260.0,115.8
16.571,99961.0,116.0
16.612,100160.0,116.2
16.654,100860.0,116.4
16.695,101050.0,116.6
16.736,101250.0,116.8
16.777,100940.0,117.0
16.817,101630.0,117.2
16.857,101320.0,117.4
16.896,102510.0,117.6
16.935,102700.0,117.8
16.974,102380.0,118.0
17.013,102070.0,118.2
17.051,102750.0,118.4
17.089,102430.0,118.6
17.127,102610.0,118.8
17.165,102790.0,119.0
17.203,103970.0,119.2
17.24,103150.0,119.4
17.277,103830.0,119.6
17.314,104500.0,119.8
17.351,104680.0,120.0
17.388,104350.0,120.2
17.425,104530.0,120.4
17.462,105210.0,120.6
17.498,104880.0,120.8
17.535,104550.0,121.0
17.571,105720.0,121.2
17.608,105900.0,121.4
17.644,105570.0,121.6
17.68,106240.0,121.8
17.716,105910.0,122.0
17.75,106580.0,122.2
17.785,106740.0,122.4
17.819,106900.0,122.6
17.852,106560.0,122.8
17.885,106220.0,123.0
17.919,106870.0,123.2
17.952,106530.0,123.4
17.984,107190.0,123.6
18.016,107840.0,123.8
18.049,106990.0,124.0
18.081,107140.0,124.2
18.112,107290.0,124.4
18.144,108440.0,124.6
18.174,108590.0,124.8
18.205,108230.0,125.0
18.236,107880.0,125.2
18.267,109020.0,125.4
18.299,108180.0,125.6
18.331,109330.0,125.8
18.363,108980.0,126.0
18.396,109640.0,126.2
18.428,109790.0,126.4
18.459,109440.0,126.6
18.491,109090.0,126.8
18.522,109740.0,127.0
18.554,109890.0,127.2
18.586,109540.0,127.4
18.618,110190.0,127.6
18.652,110350.0,127.8
18.684,110000.0,128.0
18.716,110650.0,128.2
18.748,110810.0,128.4
18.78,110960.0,128.6
18.812,110610.0,128.8
18.843,111760.0,129.0
18.875,111910.0,129.2
18.906,111560.0,129.4
18.937,112200.0,129.6
18.969,112350.0,129.8
19.0,111500.0,130.0
19.032,112150.0,130.2
19.066,112810.0,130.4
19.101,112480.0,130.6
19.138,112150.0,130.8
19.174,113330.0,131.0
19.211,112500.0,131.2
19.248,113680.0,131.4
19.284,113850.0,131.6
19.32,113020.0,131.8
19.356,114190.0,132.0
19.393,114370.0,132.2
19.429,114040.0,132.4
19.465,114210.0,132.6
19.499,114370.0,132.8
19.535,114540.0,133.0
19.57,114210.0,133.2
19.604,115370.0,133.4
19.638,114530.0,133.6
19.672,115190.0,133.8
19.706,115860.0,134.0
19.74,115020.0,134.2
19.775,115680.0,134.4
19.811,115350.0,134.6
19.847,115520.0,134.8
19.882,115690.0,135.0
19.916,116850.0,135.2
19.95,116510.0,135.4
19.983,117170.0,135.6
20.016,116330.0,135.8
20.049,116490.0,136.0
20.082,117140.0,136.2
20.114,116790.0,136.4
20.144,116940.0,136.6
20.175,117580.0,136.8
20.206,117230.0,137.0
20.236,118370.0,137.2
20.267,118020.0,137.4
20.297,118660.0,137.6
20.328,118310.0,137.8
20.358,118950.0,138.0
20.387,118090.0,138.2
20.416,118220.0,138.4
20.444,118860.0,138.6
20.473,119490.0,138.8
20.501,118630.0,139.0
20.528,119250.0,139.2
20.556,118880.0,139.4
20.584,119010.0,139.6
20.612,119650.0,139.8
20.639,120280.0,140.0
20.667,119410.0,140.2
20.695,119540.0,140.4
20.723,120170.0,140.6
20.751,120800.0,140.8
20.779,120440.0,141.0
20.807,120570.0,141.2
20.838,120710.0,141.4
20.868,120360.0,141.6
20.899,121000.0,141.8
20.929,120650.0,142.0
20.959,121290.0,142.2
20.988,121430.0,142.4
21.017,121560.0,142.6
21.044,121190.0,142.8
21.072,122320.0,143.0
21.1,121450.0,143.2
21.128,122580.0,143.4
21.155,122710.0,143.6
21.183,122840.0,143.8
21.21,121970.0,144.0
21.237,122600.0,144.2
21.263,122720.0,144.4
21.289,122350.0,144.6
21.314,122470.0,144.8
21.339,123580.0,145.0
21.363,122700.0,145.2
21.388,123810.0,145.4
21.413,123430.0,145.6
21.439,123550.0,145.8
21.466,124180.0,146.0
21.492,123300.0,146.2
21.519,124430.0,146.4
21.545,123550.0,146.6
21.572,123680.0,146.8
21.598,124800.0,147.0
21.624,124420.0,147.2
21.65,124550.0,147.4
21.676,124670.0,147.6
21.701,125290.0,147.8
21.728,125410.0,148.0
21.753,124530.0,148.2
21.78,124660.0,148.4
21.805,124780.0,148.6
21.831,125900.0,148.8
21.857,125020.0,149.0
21.881,125130.0,149.2
21.904,125740.0,149.4
21.926,125840.0,149.6
21.948,125950.0,149.8
21.969,126550.0,150.0
21.995,126670.0,150.2
22.022,126290.0,150.4
22.052,126430.0,150.6
22.082,126580.0,150.8
22.113,126720.0,151.0
22.145,127370.0,151.2
22.178,127530.0,151.4
22.211,127680.0,151.6
22.245,126840.0,151.8
22.28,128010.0,152.0
22.315,127670.0,152.2
22.348,128330.0,152.4
22.379,127970.0,152.6
22.408,127610.0,152.8
22.435,128240.0,153.0
22.463,128370.0,153.2
22.49,129000.0,153.4
22.518,129130.0,153.6
22.549,128270.0,153.8
22.582,129430.0,154.0
22.615,128580.0,154.2
22.648,129240.0,154.4
22.681,129400.0,154.6
22.712,130040.0,154.8
22.743,129190.0,155.0
22.773,129330.0,155.2
22.803,130470.0,155.4
22.833,130610.0,155.6
22.862,130250.0,155.8
22.892,130390.0,156.0
22.923,130530.0,156.2
22.956,131190.0,156.4
22.988,131340.0,156.6
23.021,131000.0,156.8
23.054,131650.0,157.0
23.087,131810.0,157.2
23.119,131960.0,157.4
23.15,132110.0,157.6
23.182,131250.0,157.8
23.213,132400.0,158.0
23.246,132060.0,158.2
23.279,132210.0,158.4
23.312,131870.0,158.6
23.348,133040.0,158.8
23.384,132210.0,159.0
23.421,132890.0,159.2
23.459,133560.0,159.4
23.496,133740.0,159.6
23.533,133420.0,159.8
23.571,133600.0,160.0
23.577,133620.0,160.2
23.582,134150.0,160.4
23.589,133180.0,160.6
23.593,133700.0,160.8
23.599,134230.0,161.0
23.605,134260.0,161.2
23.61,134280.0,161.4
23.617,134320.0,161.6
23.625,133350.0,161.8
23.633,134390.0,162.0
23.641,133430.0,162.2
23.65,133470.0,162.4
23.657,133510.0,162.6
23.665,134550.0,162.8
23.671,134080.0,163.0
23.679,133610.0,163.2
23.685,133640.0,163.4
23.691,134170.0,163.6
23.696,134700.0,163.8
23.703,133730.0,164.0
23.709,133760.0,164.2
23.717,133790.0,164.4
23.724,134830.0,164.6
23.733,134380.0,164.8
23.742,133920.0,165.0
23.75,134960.0,165.2
23.758,134490.0,165.4
23.766,135040.0,165.6
23.775,135080.0,165.8
23.784,135120.0,166.0
23.794,134170.0,166.2
23.803,134710.0,166.4
23.814,134760.0,166.6
23.824,134310.0,166.8
23.835,135370.0,167.0
23.846,134920.0,167.2
23.858,135480.0,167.4
23.868,135530.0,167.6
23.879,134580.0,167.8
23.889,135630.0,168.0
23.901,134690.0,168.2
23.913,134750.0,168.4
23.926,134810.0,168.6
23.94,135880.0,168.8
23.954,135940.0,169.0
23.968,135510.0,169.2
23.982,136080.0,169.4
23.996,135150.0,169.6
24.01,136220.0,169.8
24.024,135280.0,170.0
24.052,136420.0,170.2
24.082,136060.0,170.4
24.116,136230.0,170.6
24.152,136900.0,170.8
24.188,136570.0,171.0
24.224,136740.0,171.2
24.259,136410.0,171.4
24.293,136580.0,171.6
24.326,137730.0,171.8
24.359,137890.0,172.0
24.392,137550.0,172.2
24.424,138200.0,172.4
24.456,137360.0,172.6
24.488,138010.0,172.8
24.52,138160.0,173.0
24.553,138820.0,173.2
24.586,138470.0,173.4
24.619,138630.0,173.6
24.652,138790.0,173.8
24.685,139450.0,174.0
24.717,139100.0,174.2
24.749,139760.0,174.4
24.782,139910.0,174.6
24.814,140060.0,174.8
24.846,139220.0,175.0
24.878,139370.0,175.2
24.91,139520.0,175.4
24.941,139680.0,175.6
24.973,139830.0,175.8
25.005,140480.0,176.0
25.036,140630.0,176.2
25.067,141280.0,176.4
25.098,140920.0,176.6
25.128,140570.0,176.8
25.159,140710.0,177.0
25.189,141360.0,177.2
25.219,141000.0,177.4
25.249,141640.0,177.6
25.278,141780.0,177.8
25.308,142430.0,178.0
25.338,142070.0,178.2
25.368,141710.0,178.4
25.397,141850.0,178.6
25.426,142990.0,178.8
25.453,143120.0,179.0
25.481,143250.0,179.2
25.509,142380.0,179.4
25.537,142520.0,179.6
25.565,142650.0,179.8
25.593,143780.0,180.0
25.621,142920.0,180.2
25.65,144060.0,180.4
25.679,143190.0,180.6
25.707,143830.0,180.8
25.737,143970.0,181.0
25.766,144110.0,181.2
25.795,143750.0,181.4
25.823,144380.0,181.6
25.851,145020.0,181.8
25.88,144650.0,182.0
25.909,144290.0,182.2
25.938,145430.0,182.4
25.967,145070.0,182.6
25.997,145210.0,182.8
26.026,144850.0,183.0
26.055,145490.0,183.2
26.084,145630.0,183.4
26.112,145260.0,183.6
26.141,146400.0,183.8
26.169,145530.0,184.0
26.196,146160.0,184.2
26.223,145790.0,184.4
26.251,146920.0,184.6
26.278,146050.0,184.8
26.305,147180.0,185.0
26.333,146810.0,185.2
26.361,147450.0,185.4
26.39,147080.0,185.6
26.418,146720.0,185.8
26.446,146850.0,186.0
26.473,147480.0,186.2
26.5,148110.0,186.4
26.525,147230.0,186.6
26.551,147850.0,186.8
26.577,147470.0,187.0
26.602,148090.0,187.2
26.628,147720.0,187.4
26.654,148840.0,187.6
26.681,147970.0,187.8
26.708,148100.0,188.0
26.735,148220.0,188.2
26.761,148350.0,188.4
26.786,149470.0,188.6
26.811,149590.0,188.8
26.834,149700.0,189.0
26.858,149810.0,189.2
26.881,149920.0,189.4
26.904,150030.0,189.6
26.928,149640.0,189.8
26.953,150260.0,190.0
26.978,149380.0,190.2
27.005,150010.0,190.4
27.034,150650.0,190.6
27.064,150290.0,190.8
27.093,150430.0,191.0
27.122,151070.0,191.2
27.151,151200.0,191.4
27.178,151330.0,191.6
27.205,151460.0,191.8
27.232,150590.0,192.0
27.259,151220.0,192.2
27.286,151840.0,192.4
27.312,151470.0,192.6
27.338,151090.0,192.8
27.363,151710.0,193.0
27.388,151830.0,193.2
27.414,151450.0,193.4
27.439,151570.0,193.6
27.464,152190.0,193.8
27.489,152310.0,194.0
27.515,151930.0,194.2
27.541,152060.0,194.4
27.567,152680.0,194.6
27.594,152810.0,194.8
27.619,152930.0,195.0
27.645,153550.0,195.2
27.67,153170.0,195.4
27.695,152790.0,195.6
27.72,153410.0,195.8
27.745,154030.0,196.0
27.77,153640.0,196.2
27.795,154260.0,196.4
27.82,153880.0,196.6
27.845,154500.0,196.8
27.871,154120.0,197.0
27.896,153740.0,197.2
27.92,154360.0,197.4
27.945,153970.0,197.6
27.969,154090.0,197.8
27.994,154210.0,198.0
28.019,154330.0,198.2
28.043,155440.0,198.4
28.067,154550.0,198.6
28.091,155670.0,198.8
28.116,154790.0,199.0
28.141,154900.0,199.2
28.165,155520.0,199.4
28.189,155130.0,199.6
28.212,156240.0,199.8
28.236,155860.0,200.0
28.253,156440.0,200.2
28.269,156010.0,200.4
28.285,156590.0,200.6
28.3,156160.0,200.8
28.315,155730.0,201.0
28.329,155800.0,201.2
28.342,156860.0,201.4
28.355,156920.0,201.6
28.368,155980.0,201.8
28.382,156550.0,202.0
28.395,156610.0,202.2
28.409,156170.0,202.4
28.423,156740.0,202.6
28.436,157300.0,202.8
28.448,157360.0,203.0
28.46,156420.0,203.2
28.472,156970.0,203.4
28.484,156530.0,203.6
28.495,157580.0,203.8
28.505,157620.0,204.0
28.516,156670.0,204.2
28.527,157730.0,204.4
28.538,156780.0,204.6
28.55,157840.0,204.8
28.562,157890.0,205.0
28.574,156950.0,205.2
28.585,157500.0,205.4
28.596,157050.0,205.6
28.606,157100.0,205.8
28.616,157640.0,206.0
28.626,157690.0,206.2
28.637,157740.0,206.4
28.648,157290.0,206.6
28.658,158340.0,206.8
28.668,157390.0,207.0
28.679,158440.0,207.2
28.689,158480.0,207.4
28.7,158040.0,207.6
28.711,158090.0,207.8
28.722,158140.0,208.0
28.734,158200.0,208.2
28.747,158750.0,208.4
28.758,158810.0,208.6
28.77,158360.0,208.8
28.782,158920.0,209.0
28.793,158470.0,209.2
28.804,158020.0,209.4
28.814,158070.0,209.6
28.825,159120.0,209.8
28.836,159170.0,210.0
28.847,158720.0,210.2
28.859,159280.0,210.4
28.872,158840.0,210.6
28.887,159410.0,210.8
28.903,158990.0,211.0
28.918,159560.0,211.2
28.933,159130.0,211.4
28.947,159700.0,211.6
28.96,159760.0,211.8
28.971,159310.0,212.0
28.982,159860.0,212.2
28.992,158910.0,212.4
29.002,158950.0,212.6
29.011,159500.0,212.8
29.021,160040.0,213.0
29.03,160080.0,213.2
29.04,159630.0,213.4
29.051,160180.0,213.6
29.062,159730.0,213.8
29.072,160280.0,214.0
29.083,160330.0,214.2
29.094,159380.0,214.4
29.105,160430.0,214.6
29.114,159480.0,214.8
29.124,160520.0,215.0
29.133,160060.0,215.2
29.142,160600.0,215.4
29.15,160140.0,215.6
29.158,160680.0,215.8
29.167,159720.0,216.0
29.175,160760.0,216.2
29.184,160800.0,216.4
29.191,159830.0,216.6
29.199,160370.0,216.8
29.207,160400.0,217.0
29.214,159940.0,217.2
29.221,160470.0,217.4
29.228,161000.0,217.6
29.236,161030.0,217.8
29.243,161070.0,218.0
29.25,161100.0,218.2
29.256,161130.0,218.4
29.262,161160.0,218.6
29.268,161180.0,218.8
29.273,160200.0,219.0
29.277,160220.0,219.2
29.282,160240.0,219.4
29.286,160260.0,219.6
29.291,160280.0,219.8
29.296,160800.0,220.0
29.301,161320.0,220.2
29.306,160850.0,220.4
29.311,160870.0,220.6
29.317,161390.0,220.8
29.323,160920.0,221.0
29.328,161440.0,221.2
29.333,160470.0,221.4
29.337,160990.0,221.6
29.341,161000.0,221.8
29.345,161020.0,222.0
29.348,161030.0,222.2
29.351,160540.0,222.4
29.353,161050.0,222.6
29.354,161050.0,222.8
29.356,161060.0,223.0
29.357,160560.0,223.2
29.358,160570.0,223.4
29.36,161570.0,223.6
29.361,161080.0,223.8
29.363,161080.0,224.0
29.366,161090.0,224.2
29.37,161110.0,224.4
29.375,160630.0,224.6
29.381,161160.0,224.8
29.388,161690.0,225.0
29.394,161220.0,225.2
29.399,160740.0,225.4
29.403,160760.0,225.6
29.407,161780.0,225.8
29.411,160790.0,226.0
29.414,160800.0,226.2
29.417,161820.0,226.4
29.42,161330.0,226.6
29.423,161840.0,226.8
29.427,161860.0,227.0
29.43,160870.0,227.2
29.434,161390.0,227.4
29.438,161900.0,227.6
29.441,161920.0,227.8
29.444,160930.0,228.0
29.447,160940.0,228.2
29.45,161950.0,228.4
29.452,160960.0,228.6
29.454,161470.0,228.8
29.455,161470.0,229.0
29.455,161970.0,229.2
29.453,161960.0,229.4
29.451,161940.0,229.6
29.449,160930.0,229.8
29.445,161910.0,230.0
0.001,0.0,0.2
0.00099955,0.0,0.4
0.0009991,0.0,0.6
0.00099863,0.0,0.8
0.00099816,0.0,1.0
0.00099769,0.0,1.2
0.00099722,0.0,1.4
0.00099675,0.0,1.6
0.00099628,0.0,1.8
0.00099579,0.0,2.0
0.00099526,22268.0,2.2
0.0009947,21264.0,2.4
0.00099412,21759.0,2.6
0.00099355,21255.0,2.8
0.00099301,21750.0,3.0
0.00099248,21746.0,3.2
0.00099197,21241.0,3.4
0.00099145,21236.0,3.6
0.0009909,22232.0,3.8
0.00099032,21727.0,4.0
0.00098972,21223.0,4.2
0.00098911,22218.0,4.4
0.00098852,22213.0,4.6
0.00098795,21709.0,4.8
0.00098741,21204.0,5.0
0.00098689,21699.0,5.2
0.00098636,21194.0,5.4
0.00098581,21189.0,5.6
0.00098522,21685.0,5.8
0.00098461,21180.0,6.0
0.00098401,22175.0,6.2
0.00098342,21670.0,6.4
0.00098285,21165.0,6.6
0.0009823,21160.0,6.8
0.00098176,21655.0,7.0
0.00098119,21150.0,7.2
0.00098061,21145.0,7.4
0.00098001,21140.0,7.6
0.0009794,21135.0,7.8
0.0009788,21630.0,8.0
0.00097822,21125.0,8.2
0.00097765,21620.0,8.4
0.00097708,21615.0,8.6
0.0009765,22110.0,8.8
0.00097589,21105.0,9.0
0.00097526,21599.0,9.2
0.00097462,21594.0,9.4
0.00097396,22089.0,9.6
0.00097329,21084.0,9.8
0.00097262,22078.0,10.0
0.00097195,21573.0,10.2
0.00097126,22068.0,10.4
0.00097058,21562.0,10.6
0.00096988,21057.0,10.8
0.00096917,21051.0,11.0
0.00096845,22046.0,11.2
0.0009679,22041.0,11.4
0.00096755,21035.0,11.6
0.00096744,21030.0,11.8
0.0009678,22024.0,12.0
0.0009673,21519.0,12.2
0.00096677,21513.0,12.4
0.00096617,21508.0,12.6
0.0009655,21503.0,12.8
0.00096478,21497.0,13.0
0.00096403,20992.0,13.2
0.00096331,20986.0,13.4
0.00096265,21981.0,13.6
0.00096206,21475.0,13.8
0.00096152,20970.0,14.0
0.00096097,21464.0,14.2
0.00096039,20959.0,14.4
0.00095976,21453.0,14.6
0.0009591,20948.0,14.8
0.00095844,21442.0,15.0
0.00095778,20937.0,15.2
0.00095728,20931.0,15.4
0.00095717,20926.0,15.6
0.00095734,20920.0,15.8
0.00095809,20914.0,16.0
0.00095739,21909.0,16.2
0.0009566,20903.0,16.4
0.00095573,21898.0,16.6
0.00095476,20892.0,16.8
0.00095374,21886.0,17.0
0.00095266,21881.0,17.2
0.00095157,20875.0,17.4
0.00095049,21369.0,17.6
0.00094943,21864.0,17.8
0.00094841,21358.0,18.0
0.00094744,20852.0,18.2
0.00094652,21347.0,18.4
0.00094567,21341.0,18.6
0.00094486,21835.0,18.8
0.00094409,21829.0,19.0
0.00094332,20824.0,19.2
0.00094252,21818.0,19.4
0.00094169,21812.0,19.6
0.00094083,20806.0,19.8
0.00093994,20801.0,20.0
0.00093881,20795.0,20.2
0.00093763,20789.0,20.4
0.0009364,20783.0,20.6
0.00093511,21277.0,20.8
0.00093376,20771.0,21.0
0.00093232,21265.0,21.2
0.00093081,20759.0,21.4
0.00092924,21253.0,21.6
0.00092767,21247.0,21.8
0.00092611,21741.0,22.0
0.00092455,21735.0,22.2
0.00092299,21729.0,22.4
0.00092144,21723.0,22.6
0.0009199,20717.0,22.8
0.00091835,21211.0,23.0
0.00091682,21205.0,23.2
0.00091528,21199.0,23.4
0.00091376,21193.0,23.6
0.00091223,20686.0,23.8
0.00091071,20680.0,24.0
0.024811,21791.0,24.2
0.051604,20916.0,24.4
0.07835,22041.0,24.6
0.10547,22168.0,24.8
0.13259,21294.0,25.0
0.16014,22423.0,25.2
0.18803,22554.0,25.4
0.21612,22185.0,25.6
0.2446,21818.0,25.8
0.2736,21954.0,26.0
0.30285,22591.0,26.2
0.33235,22730.0,26.4
0.36224,22870.0,26.6
0.39231,22511.0,26.8
0.42247,22653.0,27.0
0.45284,23795.0,27.2
0.48343,23939.0,27.4
0.51405,23583.0,27.6
0.54511,23728.0,27.8
0.5767,23877.0,28.0
0.60654,23517.0,28.2
0.63678,24159.0,28.4
0.66727,24302.0,28.6
0.69837,24948.0,28.8
0.72972,25095.0,29.0
0.76172,24746.0,29.2
0.79401,24898.0,29.4
0.82657,24551.0,29.6
0.85948,25206.0,29.8
0.89265,25362.0,30.0
0.92592,26019.0,30.2
0.95911,25675.0,30.4
0.99244,25832.0,30.6
1.0261,26491.0,30.8
1.0604,26153.0,31.0
1.0947,25815.0,31.2
1.1294,26978.0,31.4
1.164,26642.0,31.6
1.1989,26306.0,31.8
1.2342,27473.0,32.0
1.2684,27134.0,32.2
1.3026,26795.0,32.4
1.3372,27959.0,32.6
1.372,27123.0,32.8
1.4068,27287.0,33.0
1.4417,27452.0,33.2
1.4768,27617.0,33.4
1.5122,28284.0,33.6
1.5479,28953.0,33.8
1.584,28624.0,34.0
1.6203,28795.0,34.2
1.6569,29468.0,34.4
1.6936,28642.0,34.6
1.7303,29815.0,34.8
1.7673,28990.0,35.0
1.8047,29167.0,35.2
1.8422,29844.0,35.4
1.8801,30524.0,35.6
1.918,30703.0,35.8
1.9561,30383.0,36.0
1.9936,30561.0,36.2
2.0313,31239.0,36.4
2.0689,31417.0,36.6
2.1073,31599.0,36.8
2.1461,31282.0,37.0
2.1851,31967.0,37.2
2.2243,32153.0,37.4
2.2639,32340.0,37.6
2.3038,31530.0,37.8
2.3439,31720.0,38.0
2.3843,31911.0,38.2
2.4246,32102.0,38.4
2.4651,32294.0,38.6
2.5059,32988.0,38.8
2.5466,33681.0,39.0
2.5877,33375.0,39.2
2.6289,33571.0,39.4
2.6703,33268.0,39.6
2.7117,33964.0,39.8
2.7537,34663.0,40.0
2.7947,33858.0,40.2
2.8364,34056.0,40.4
2.8784,35255.0,40.6
2.9208,34956.0,40.8
2.9631,35157.0,41.0
3.0059,34860.0,41.2
3.0489,35565.0,41.4
3.0921,35270.0,41.6
3.1355,35476.0,41.8
3.179,36183.0,42.0
3.2227,35890.0,42.2
3.2668,36100.0,42.4
3.3111,37311.0,42.6
3.3558,36523.0,42.8
3.4006,37236.0,43.0
3.4453,36949.0,43.2
3.49,38161.0,43.4
3.5352,37376.0,43.6
3.5808,37593.0,43.8
3.6267,37811.0,44.0
3.6719,39027.0,44.2
3.7178,38245.0,44.4
3.7643,38466.0,44.6
3.8109,38688.0,44.8
3.8577,39411.0,45.0
3.9046,40134.0,45.2
3.9517,40358.0,45.4
3.9988,40583.0,45.6
4.0462,40309.0,45.8
4.0936,40034.0,46.0
4.1415,40262.0,46.2
4.1895,40991.0,46.4
4.2377,41221.0,46.6
4.2863,40952.0,46.8
4.3347,42183.0,47.0
4.383,41913.0,47.2
4.4314,42644.0,47.4
4.4798,42374.0,47.6
4.5284,42606.0,47.8
4.5773,42839.0,48.0
4.6263,43572.0,48.2
4.6754,43806.0,48.4
4.7242,43039.0,48.6
4.7734,43273.0,48.8
4.8224,43507.0,49.0
4.8714,43741.0,49.2
4.9206,44975.0,49.4
4.9698,45210.0,49.6
5.0193,44946.0,49.8
5.0688,45182.0,50.0
5.1101,45384.0,50.2
5.1516,45087.0,50.4
5.1928,45789.0,50.6
5.2342,46491.0,50.8
5.2755,46193.0,51.0
5.3168,46896.0,51.2
5.3583,46599.0,51.4
5.3998,47302.0,51.6
