cumulative_penicillin,substrate,RQ,specific_production_rate,substrate_rate,base_flow,DO,OUR,viscosity,penicillin,batch_id,time
941050.188,0.00090723,0.0165266873592431,0.0078452349112603,-4.165000000000095e-05,42.562,13.861,1.6431,36.863,11.596,9,97.6
944355.783,0.00088422,0.0166830316047696,0.0078452349112603,-6.835000000000062e-05,38.173,13.877,1.6295,36.863,11.631,9,97.8
947664.178,0.00088395,0.0167569786535131,0.0078452349112603,-0.00011057,34.632,13.866,1.624,36.863,11.666,9,98.0
950882.4,0.00085905,0.0167373185066691,0.0078452349112603,-9.857999999999934e-05,33.555,13.871,1.6277,36.863,11.7,9,98.2
954115.008,0.00081786,0.01687708874859,0.0078452349112603,-8.892999999999945e-05,35.135,13.914,1.6158,36.863,11.734,9,98.4
957268.984,0.00080865,0.0171515037278868,0.0078452349112603,-7.291999999999967e-05,38.104,13.94,1.5916,36.863,11.767,9,98.6
960437.4,0.00079529,0.0172800860051673,0.0078452349112603,-6.548999999999977e-05,40.392,13.958,1.5813,36.863,11.8,9,98.8
963608.522,0.00081103,0.0171677546237999,0.0078452349112603,-1.454000000000047e-05,40.858,13.924,1.5932,36.863,11.833,9,99.0
966689.01,0.00079356,0.0171866499267449,0.0078452349112603,-5.079999999999952e-06,39.412,13.934,1.593,36.863,11.865,9,99.2
969853.572,0.00080332,0.0169522454534032,0.0078452349112603,4.074999999999936e-05,36.848,13.886,1.6166,36.863,11.898,9,99.4
973020.774,0.00080357,0.016859238317644,0.0078452349112603,2.0829999999999657e-05,34.762,13.868,1.6271,36.863,11.931,9,99.6
976178.652,0.00083604,0.0166333494871005,0.0078452349112603,5.7589999999999074e-05,33.681,13.803,1.6508,36.863,11.964,9,99.8
979432.734,0.00083186,0.016753011925787,0.0078452349112603,4.286999999999931e-05,34.697,13.815,1.6407,36.863,11.998,9,100.0
974206.976,0.00085115,0.0168920309541276,0.0078452349112603,3.315999999999885e-05,37.718,12.958,1.6196,36.863,12.032,9,100.2
968843.63,0.00084619,0.0168361336722499,0.0078452349112603,3.013999999999883e-05,30.554,12.936,1.6129,36.863,12.065,9,100.4
963559.3,0.00083673,0.0166676975094665,0.0078452349112603,6.928999999999822e-05,16.464,12.886,1.6168,36.863,12.1,9,100.6
958112.774,0.00086618,0.0167680441462168,0.0078452349112603,7.874999999999817e-05,3.2643,12.831,1.5947,36.863,12.134,9,100.8
952777.13,0.00090115,0.0166176071480588,0.0078452349112603,6.821999999999831e-05,0.0,12.76,1.5967,36.863,12.17,9,101.0
947417.514,0.0009299,0.0166203703703528,0.0078452349112603,0.00012515,6.1289,12.73,1.584,36.863,12.206,9,101.2
941957.191,0.00091441,0.0170240733498272,0.0078452349112603,0.00010435,19.071,12.792,1.5342,36.863,12.241,9,101.4
936550.945,0.00096188,0.0171384791762934,0.0078452349112603,0.00011635,32.026,12.769,1.5119,36.863,12.277,9,101.6
931045.752,0.00097053,0.0172551520440164,0.0078452349112603,7.85000000000022e-05,38.829,12.774,1.4897,36.863,12.312,9,101.8
925569.036,0.0010175,0.0166873909249381,0.0078452349112603,8.569000000000212e-05,36.33,12.663,1.528,36.863,12.348,9,102.0
928813.075,0.0010084,0.0165560975609576,0.0078452349112603,4.962000000000002e-05,25.819,12.631,1.5375,36.863,12.385,9,102.2
931984.893,0.0010001,0.0164546335162883,0.0078452349112603,2.522000000000044e-05,23.847,12.618,1.5485,36.863,12.421,9,102.4
935259.434,0.0010115,0.0164442582086809,0.0078452349112603,-7.37399999999982e-05,30.243,12.61,1.5512,36.863,12.458,9,102.6
938399.202,0.00099575,0.016533946221226,0.0078452349112603,-2.7859999999998863e-05,41.267,12.646,1.5446,36.863,12.493,9,102.8
941566.896,0.00094376,0.0170854495232813,0.0078452349112603,-4.085999999999878e-05,51.551,12.743,1.4964,36.863,12.528,9,103.0
944762.726,0.00098054,0.0173126352813657,0.0078452349112603,-7.071000000000037e-05,57.368,12.729,1.4784,36.863,12.563,9,103.2
947961.706,0.00095924,0.0172524463596179,0.0078452349112603,-7.239000000000044e-05,57.784,12.74,1.4852,36.863,12.598,9,103.4
951138.57,0.00094079,0.0173030221262622,0.0078452349112603,-4.381000000000079e-05,52.413,12.742,1.4824,36.863,12.633,9,103.6
954230.444,0.00092336,0.0172500279923667,0.0078452349112603,-7.891000000000022e-05,43.072,12.724,1.4885,36.863,12.667,9,103.8
957299.772,0.00089995,0.0172447724477051,0.0078452349112603,-7.25600000000003e-05,33.188,12.712,1.4905,36.863,12.701,9,104.0
960421.76,0.00090163,0.0170059484467757,0.0078452349112603,-6.009999999999964e-05,26.609,12.665,1.513,36.863,12.736,9,104.2
963559.179,0.00088668,0.0172366483736924,0.0078452349112603,-7.576999999999949e-05,26.656,12.686,1.4942,36.863,12.771,9,104.4
966636.645,0.00088069,0.0174731729357082,0.0078452349112603,-4.029999999999988e-05,32.393,12.708,1.4755,36.863,12.805,9,104.6
969654.14,0.00084759,0.0177328843995307,0.0078452349112603,-2.44000000000002e-05,40.522,12.769,1.4553,36.863,12.838,9,104.8
972687.212,0.00085965,0.0177257027836664,0.0078452349112603,1.1999999999999302e-05,47.026,12.759,1.4573,36.863,12.871,9,105.0
975735.96,0.00087723,0.0177051949237449,0.0078452349112603,1.4709999999999409e-05,49.604,12.742,1.4604,36.863,12.904,9,105.2
978863.204,0.00089868,0.0175089072294936,0.0078452349112603,3.568999999999919e-05,48.131,12.695,1.4782,36.863,12.938,9,105.4
982056.1,0.0008954,0.0177636841503625,0.0078452349112603,3.125999999999922e-05,44.073,12.702,1.4585,36.863,12.973,9,105.6
985163.187,0.00088328,0.0177698597596983,0.0078452349112603,1.88999999999994e-05,39.032,12.693,1.4594,36.863,13.007,9,105.8
988260.021,0.00089091,0.0179517322453288,0.0078452349112603,-3.490999999999978e-05,34.948,12.684,1.4461,36.863,13.041,9,106.0
991435.396,0.00089613,0.0179528810280296,0.0078452349112603,-1.990999999999889e-05,33.071,12.661,1.4474,36.863,13.076,9,106.2
994461.849,0.00086377,0.01803244592344,0.0078452349112603,4.540000000000734e-06,34.951,12.693,1.4424,36.863,13.109,9,106.4
997579.986,0.00087549,0.0180735855605483,0.0078452349112603,4.640000000000681e-06,39.318,12.688,1.4405,36.863,13.143,9,106.6
1000714.088,0.00088782,0.0179476584021832,0.0078452349112603,2.5460000000000444e-05,43.648,12.669,1.452,36.863,13.177,9,106.8
1003775.06,0.00089555,0.0178431372548816,0.0078452349112603,4.0720000000000125e-05,46.185,12.656,1.462,36.863,13.21,9,107.0
1006914.832,0.00092159,0.0175705986586618,0.0078452349112603,2.4059999999999244e-05,46.013,12.603,1.4861,36.863,13.244,9,107.2
1009981.39,0.00090449,0.0173446140234269,0.0078452349112603,1.259999999999938e-05,43.963,12.591,1.507,36.863,13.277,9,107.4
1013126.832,0.00089955,0.0174317631643042,0.0078452349112603,-2.9300000000003247e-06,41.365,12.594,1.5009,36.863,13.311,9,107.6
1016172.288,0.00090042,0.0173283486622804,0.0078452349112603,-4.021999999999984e-05,38.651,12.567,1.5113,36.863,13.344,9,107.8
1019309.954,0.00089262,0.0173678747321966,0.0072137060414478,-1.4470000000000153e-05,37.14,12.564,1.5093,45.77,13.378,9,108.0
1022360.763,0.00088137,0.017680817610043,0.0072137060414478,-4.5030000000002e-05,36.263,12.584,1.484,45.77,13.411,9,108.2
1025503.93,0.00089002,0.0177466945964617,0.0072137060414478,-5.328000000000178e-05,36.297,12.57,1.4799,45.77,13.445,9,108.4
1028483.778,0.00085452,0.0179430300548108,0.0072137060414478,-5.776000000000179e-05,37.808,12.612,1.4651,45.77,13.477,9,108.6
1031479.695,0.00084714,0.0180154274498858,0.0072137060414478,-5.666000000000183e-05,39.466,12.616,1.4606,45.77,13.509,9,108.8
1034478.236,0.00083486,0.0180796778105557,0.0072137060414478,-4.261000000000199e-05,40.443,12.631,1.4567,45.77,13.541,9,109.0
1037479.401,0.00082471,0.0180486134885107,0.0072137060414478,5.620000000000768e-06,40.098,12.63,1.4605,45.77,13.573,9,109.2
1040559.668,0.00084741,0.0180300234629285,0.0072137060414478,2.241000000000045e-05,38.703,12.594,1.4633,45.77,13.606,9,109.4
1043642.641,0.00086014,0.0180347834004666,0.0072137060414478,3.134000000000042e-05,37.471,12.566,1.4643,45.77,13.639,9,109.6
1046714.648,0.00086955,0.0179184743311438,0.0072137060414478,1.4740000000000684e-05,37.238,12.535,1.4752,45.77,13.672,9,109.8
1049879.6,0.0008662,0.0178568214542635,0.0072137060414478,1.5030000000000585e-05,38.287,12.526,1.4816,45.77,13.706,9,110.0
1052894.058,0.00083945,0.0177896457521409,0.0072137060414478,-1.492000000000106e-05,40.328,12.547,1.4886,45.77,13.738,9,110.2
1055911.14,0.00086244,0.0177671269606987,0.0072137060414478,1.1249999999998623e-05,41.945,12.525,1.4918,45.77,13.77,9,110.4
1058944.648,0.00084522,0.0178809732425491,0.0072137060414478,-8.97000000000124e-06,41.913,12.543,1.4837,45.77,13.802,9,110.6
1062043.775,0.0008808,0.0177495543671816,0.0072137060414478,-5.720000000001289e-06,40.232,12.492,1.496,45.77,13.835,9,110.8
1065068.802,0.00085723,0.0178798071532482,0.0072137060414478,-3.224000000000084e-05,37.669,12.513,1.4865,45.77,13.867,9,111.0
1068082.554,0.00083373,0.0180840697937705,0.0072137060414478,-1.1209999999999635e-05,35.682,12.536,1.471,45.77,13.899,9,111.2
1071021.98,0.0008302,0.0181332152829597,0.0072137060414478,-3.097999999999937e-05,34.979,12.535,1.4683,45.77,13.93,9,111.4
1074040.812,0.00083401,0.01792810369571,0.0072137060414478,-2.099999999999771e-06,35.191,12.51,1.4864,45.77,13.962,9,111.6
1077062.204,0.00084982,0.01789812764242,0.0072137060414478,3.81299999999997e-05,36.178,12.489,1.4901,45.77,13.994,9,111.8
1080100.182,0.00085513,0.0179378625988195,0.0072137060414478,3.532999999999967e-05,37.523,12.483,1.4881,45.77,14.026,9,112.0
1083126.726,0.00087186,0.0181498086633401,0.0072137060414478,3.456999999999959e-05,38.555,12.479,1.4721,45.77,14.058,9,112.2
1086169.92,0.00086553,0.0181965614225886,0.0072137060414478,-1.1029999999999793e-05,38.796,12.476,1.4696,45.77,14.09,9,112.4
1089215.738,0.00086858,0.0182087216817264,0.0072137060414478,1.322000000000005e-05,38.019,12.464,1.4699,45.77,14.122,9,112.6
1092250.026,0.00083879,0.0182481834695523,0.0072137060414478,-1.960999999999956e-05,36.987,12.482,1.468,45.77,14.154,9,112.8
1095286.874,0.00086835,0.0180318314279107,0.0072137060414478,4.353999999999954e-05,36.058,12.425,1.487,45.77,14.186,9,113.0
1098326.282,0.00085225,0.0181561915070945,0.0072137060414478,3.725999999999918e-05,36.166,12.447,1.4781,45.77,14.218,9,113.2
1101382.5,0.00090907,0.0177516357147382,0.0072137060414478,1.4349999999999498e-05,37.151,12.359,1.5131,45.77,14.25,9,113.4
1104518.673,0.00090584,0.0177283217935842,0.0072137060414478,-3.968999999999973e-05,39.094,12.359,1.5165,45.77,14.283,9,113.6
1107502.808,0.00085314,0.0180993699692629,0.0072137060414478,-3.226999999999988e-05,40.269,12.434,1.4867,45.77,14.314,9,113.8
1110489.485,0.00082866,0.0183821354628598,0.0072137060414478,-0.0001085899999999,39.82,12.471,1.4651,45.77,14.345,9,114.0
1113386.875,0.00081998,0.0181601760768785,0.0072137060414478,-0.0001200599999999,38.199,12.448,1.4842,45.77,14.375,9,114.2
1116286.665,0.00080048,0.0182806993765041,0.0072137060414478,-8.92999999999998e-05,36.249,12.466,1.4756,45.77,14.405,9,114.4
1119188.855,0.00078578,0.0184327916609558,0.0072137060414478,-4.854000000000044e-05,34.754,12.472,1.4646,45.77,14.435,9,114.6
1122015.872,0.00076384,0.0186063861533656,0.0072137060414478,-2.7530000000000727e-05,34.255,12.501,1.4521,45.77,14.464,9,114.8
1124845.209,0.00078012,0.0184296619410913,0.0072137060414478,-1.634000000000088e-05,35.098,12.469,1.4672,45.77,14.493,9,115.0
1127691.388,0.00079245,0.0185253645512214,0.0072137060414478,-5.530000000000278e-06,37.214,12.459,1.4607,45.77,14.522,9,115.2
1130603.088,0.00078414,0.0186410150513736,0.0072137060414478,3.678999999999911e-05,40.105,12.479,1.4528,45.77,14.552,9,115.4
1133468.616,0.00078025,0.0185893918609755,0.0072137060414478,-1.335000000000024e-05,41.82,12.476,1.458,45.77,14.581,9,115.6
1136399.747,0.00080063,0.0182709147244844,0.0072137060414478,-2.395000000000002e-05,41.176,12.425,1.4846,45.77,14.611,9,115.8
1139177.702,0.00076677,0.0183884297520453,0.0072137060414478,-3.2839999999999896e-05,38.085,12.457,1.4762,45.77,14.639,9,116.0
1142006.476,0.0007685,0.0184132040940617,0.0072137060414478,-4.382000000000048e-05,33.855,12.433,1.4753,45.77,14.668,9,116.2
1144837.512,0.0007513,0.018359559667704,0.0072137060414478,-4.308000000000055e-05,30.742,12.434,1.4807,45.77,14.697,9,116.4
1147670.81,0.00073643,0.0182583892617245,0.0072137060414478,-6.740000000001015e-06,30.074,12.433,1.49,45.77,14.726,9,116.6
1150443.15,0.00075755,0.0180393586005631,0.0072137060414478,-1.9310000000000887e-05,31.942,12.39,1.5092,45.77,14.754,9,116.8
1153295.745,0.00076003,0.0178913842920739,0.0072137060414478,1.489999999999864e-05,35.607,12.377,1.5228,45.77,14.783,9,117.0
1156150.66,0.00074919,0.0180921416406585,0.0072137060414478,-5.220000000002496e-06,39.841,12.409,1.5071,45.77,14.812,9,117.2
1159037.577,0.0007662,0.0179387723796178,0.0072137060414478,-1.4800000000025297e-06,43.305,12.385,1.5211,45.77,14.841,9,117.4
1161770.652,0.00073121,0.0180911680911481,0.0072137060414478,-3.850000000002515e-06,45.478,12.435,1.5093,45.77,14.868,9,117.6
1164584.176,0.00075607,0.0179156831890703,0.0072137060414478,-3.753000000000194e-05,45.27,12.388,1.5252,45.77,14.896,9,117.8
1167400.052,0.00075618,0.0178224597536142,0.0072137060414478,-5.457000000000176e-05,43.581,12.371,1.5343,45.77,14.924,9,118.0
1170125.064,0.00071166,0.0179514093900829,0.0072137060414478,-2.806000000000028e-05,40.832,12.419,1.5243,45.77,14.951,9,118.2
1172837.312,0.00071163,0.0180880345267779,0.0072137060414478,-3.835000000000006e-05,37.341,12.411,1.5138,45.77,14.978,9,118.4
1175551.72,0.00070315,0.0180977542932429,0.0072137060414478,0.0001746599999999,35.299,12.413,1.514,45.77,15.005,9,118.6
1178268.288,0.00071772,0.0180669038833047,0.0072137060414478,0.0057377399999999,35.19,12.39,1.5176,45.77,15.032,9,118.8
1181065.44,0.00093084,0.0181494465758057,0.0072137060414478,0.0812813699999988,37.408,12.394,1.5118,45.77,15.06,9,119.0
1184664.57,0.0064494,0.0190954832127398,0.0072137060414478,0.1561168500000031,40.478,13.0,1.4376,45.77,15.098,9,119.2
1184042.574,0.081993,0.0252560564243709,0.0072137060414478,0.235772280000002,43.558,13.775,1.087,45.77,15.082,9,119.4
1183452.582,0.15682,0.0256869717101374,0.0072137060414478,0.3175591600000008,32.426,13.735,1.0687,45.77,15.067,9,119.6
1182816.264,0.23649,0.0251912016641807,0.0072137060414478,0.3968805999999997,16.213,13.674,1.0896,45.77,15.052,9,119.8
1182242.446,0.31849,0.0245614820117765,-0.0030168440459104,0.4074769999999995,8.1064,13.629,1.1174,54.388,15.038,9,120.0
1181637.6,0.40333,0.0247133165225373,-0.0030168440459104,0.4199600000000002,0.0,13.613,1.1104,54.388,15.024,9,120.2
1181031.83,0.48947,0.0245907271314683,-0.0030168440459104,0.4303900000000001,0.0,13.605,1.1158,54.388,15.01,9,120.4
1180425.136,0.57678,0.0246939693969026,-0.0030168440459104,0.4409299999999999,0.0,13.607,1.111,54.388,14.996,9,120.6
1179817.518,0.66688,0.0245935688243013,-0.0030168440459104,0.4494699999999998,0.0,13.6,1.1154,54.388,14.982,9,120.8
1179208.976,0.75942,0.0244611908795974,-0.0030168440459104,0.4562799999999997,4.2063,13.602,1.1213,54.388,14.968,9,121.0
1178550.601,0.8528,0.0244713125724629,-0.0030168440459104,0.45962,11.399,13.617,1.1207,54.388,14.953,9,121.2
1177999.906,0.94575,0.0246642081908846,-0.0030168440459104,0.4629199999999997,18.139,13.639,1.1118,54.388,14.939,9,121.4
1177369.284,1.0364,0.0247681421258284,-0.0030168440459104,0.4644799999999998,21.15,13.647,1.107,54.388,14.924,9,121.6
1176737.552,1.1298,0.0250548345823051,-0.0030168440459104,0.4645999999999997,19.285,13.651,1.0942,54.388,14.909,9,121.8
1176153.885,1.2239,0.0253459701032125,-0.0030168440459104,0.4654499999999998,13.707,13.646,1.0815,54.388,14.895,9,122.0
1175554.357,1.3174,0.0249370697236755,-0.0030168440459104,0.4703,6.6754,13.609,1.0991,54.388,14.881,9,122.2
1174939.01,1.4112,0.0247114517583037,-0.0030168440459104,0.4736000000000001,1.6685,13.586,1.109,54.388,14.867,9,122.4
1174322.739,1.5067,0.0247732272548823,-0.0030168440459104,0.4759,0.99012,13.586,1.1061,54.388,14.853,9,122.6
1173720.383,1.6034,0.024907575757538,-0.0030168440459104,0.4785000000000002,4.7566,13.597,1.1,54.388,14.839,9,122.8
1173131.9,1.6998,0.0250388447125109,-0.0030168440459104,0.4783999999999999,11.146,13.615,1.0941,54.388,14.825,9,123.0
1172478.08,1.7959,0.0250495351318014,-0.0030168440459104,0.4780999999999998,17.334,13.627,1.0935,54.388,14.81,9,123.2
1171917.18,1.8896,0.0250762986021713,-0.0030168440459104,0.4766000000000001,20.666,13.634,1.0922,54.388,14.796,9,123.4
1171276.002,1.9848,0.0256557991380525,-0.0030168440459104,0.4730999999999999,19.834,13.652,1.0674,54.388,14.781,9,123.6
1170698.226,2.08,0.0257588585763158,-0.0030168440459104,0.4720999999999998,15.095,13.64,1.063,54.388,14.767,9,123.8
1170104.689,2.1729,0.0258148672009652,-0.0030168440459104,0.4732000000000001,8.4485,13.624,1.0605,54.388,14.753,9,124.0
1169480.694,2.268,0.0260326517672752,-0.0030168440459104,0.4736000000000003,2.9247,13.616,1.0515,54.388,14.739,9,124.2
1168935.154,2.3628,0.0255483991411905,-0.0030168440459104,0.4739,1.0582,13.59,1.0713,54.388,14.726,9,124.4
1168309.344,2.4584,0.0253723963161731,-0.0030168440459104,0.4755000000000002,3.5044,13.588,1.0786,54.388,14.712,9,124.6
1167712.006,2.5539,0.0251016726293839,-0.0030168440459104,0.4764000000000004,8.9861,13.588,1.0901,54.388,14.698,9,124.8
1167128.372,2.6484,0.0250320219578758,-0.0030168440459104,0.4788000000000001,14.96,13.598,1.093,54.388,14.684,9,125.0
1166464.211,2.7444,0.0252367773677348,-0.0030168440459104,0.4802,18.72,13.614,1.084,54.388,14.669,9,125.2
1165893.18,2.8416,0.0253256172839115,-0.0030168440459104,0.4826999999999999,18.471,13.613,1.08,54.388,14.655,9,125.4
1165291.831,2.9386,0.0257420306224495,-0.0030168440459104,0.4859,14.08,13.616,1.0624,54.388,14.641,9,125.6
1164689.502,3.0366,0.0257267852102334,-0.0030168440459104,0.4872999999999998,8.1503,13.597,1.0629,54.388,14.627,9,125.8
1164136.6260000002,3.1343,0.025514806519806,-0.0030168440459104,0.4894999999999999,3.3375,13.575,1.0716,54.388,14.614,9,126.0
1163503.2,3.2317,0.0253414287479524,-0.0030168440459104,0.4936,1.835,13.563,1.0788,54.388,14.6,9,126.2
1162883.436,3.3311,0.0254019143201911,-0.0030168440459104,0.4961000000000004,4.1968,13.57,1.0761,54.388,14.586,9,126.4
1162277.292,3.4322,0.0252611147055715,-0.0030168440459104,0.5008,9.1998,13.574,1.0819,54.388,14.572,9,126.6
1161670.168,3.5327,0.024980954992801,-0.0030168440459104,0.5072999999999999,14.448,13.573,1.0939,54.388,14.558,9,126.8
1161076.608,3.6351,0.025104128384134,-0.0030168440459104,0.5132999999999995,17.542,13.584,1.0884,54.388,14.544,9,127.0
1160496.57,3.739,0.0250803268153476,-0.0030168440459104,0.5167000000000004,17.165,13.579,1.0893,54.388,14.53,9,127.2
1159886.464,3.8444,0.0252076411959745,-0.0030168440459104,0.5232999999999999,13.519,13.574,1.0836,54.388,14.516,9,127.4
1159355.317,3.9489,0.0248717481710456,-0.0030168440459104,0.5267000000000003,8.4156,13.545,1.0981,54.388,14.503,9,127.6
1158714.308,4.056,0.0249254594133733,-0.0030168440459104,0.5283000000000072,4.2669,13.536,1.0956,54.388,14.489,9,127.8
1158166.856,4.1618,0.0247156090642637,-0.0030168440459104,0.5271000000000003,3.0543,13.522,1.1047,54.388,14.476,9,128.0
1157524.018,4.2673,0.0252217294899833,-0.0030168440459104,0.5271999999999997,5.1682,13.546,1.0824,54.388,14.462,9,128.2
1156909.152,4.3715,0.0252653338269386,-0.0030168440459104,0.5242999999999929,9.5069,13.554,1.0804,54.388,14.448,9,128.4
1156293.306,4.4761,0.0255173273497483,-0.0030168440459104,0.5188999999999993,14.217,13.573,1.0696,54.388,14.434,9,128.6
1155705.32,4.5803,0.0257461395728751,-0.0030168440459104,0.5155999999999998,17.475,13.587,1.0599,54.388,14.42,9,128.8
1155101.892,4.6807,0.0259363117870311,-0.0030168440459104,0.5104999999999997,17.814,13.592,1.052,54.388,14.406,9,129.0
1154577.674,4.7829,0.0257568605236251,-0.0030168440459104,0.5051000000000003,15.546,13.577,1.0592,54.388,14.393,9,129.2
1153957.887,4.882,0.026039777247373,-0.0030168440459104,0.5023999999999997,11.412,13.576,1.0475,54.388,14.379,9,129.4
1153322.755,4.9812,0.026199167467137,-0.0030168440459104,0.5050000000000001,7.2014,13.568,1.041,54.388,14.365,9,129.6
1152752.64,5.0827,0.0260816196396842,-0.0030168440459104,0.5062000000000009,4.6856,13.555,1.0455,54.388,14.352,9,129.8
1152115.652,5.1857,0.02586321381138,-0.0030168440459104,0.5132999999999998,4.8363,13.545,1.0542,54.388,14.338,9,130.0
1141487.625,5.2891,0.0259122924434682,-0.0030168440459104,0.5234999999999996,7.4357,13.548,1.0459,54.388,14.325,9,130.2
1130862.68,5.3953,0.0259798233739025,-0.0030168440459104,0.5339999999999991,0.14821,13.523,1.0342,54.388,14.312,9,130.4
1120162.512,5.5047,0.0264196183483374,-0.0030168440459104,0.5461,0.0,13.529,1.0079,54.388,14.298,9,130.6
1109573.09,5.6167,0.0271097642405411,-0.0030168440459104,0.5551999999999998,0.0,13.544,0.97345,54.388,14.285,9,130.8
1099001.088,5.7318,0.0269543168136751,-0.0030168440459104,0.5617999999999999,0.0,13.529,0.97016,54.388,14.272,9,131.0
1088370.172,5.8443,0.0271161667956858,-0.0030168440459104,0.5642000000000006,0.0,13.527,0.95558,54.388,14.258,9,131.2
1077833.68,5.9571,0.0268982810524155,-0.0030168440459104,0.5650000000000005,0.0,13.512,0.95446,54.388,14.245,9,131.4
1067253.845,6.0689,0.0273685645312956,-0.0030168440459104,0.5643000000000002,0.0,13.521,0.92929,54.388,14.231,9,131.6
1056678.525,6.1817,0.0276370058355863,-0.0030168440459104,0.5701000000000004,0.0,13.521,0.91164,54.388,14.217,9,131.8
1046209.824,6.2961,0.0276868687988778,-0.0029682526025854,0.5742000000000003,0.0,13.515,0.90139,62.649,14.204,9,132.0
1045661.1,6.4144,0.0279993998386541,-0.0029682526025854,0.5789000000000002,0.0,13.52,0.88865,62.649,14.19,9,132.2
1045111.424,6.5313,0.0274358408706018,-0.0029682526025854,0.5815000000000001,0.0,13.503,0.9066,62.649,14.176,9,132.4
1044574.958,6.6478,0.0272933791331904,-0.0029682526025854,0.5835000000000001,0.0,13.499,0.91121,62.649,14.162,9,132.6
1044097.157,6.7632,0.0270169453467711,-0.0029682526025854,0.5832000000000008,0.0,13.491,0.92041,62.649,14.149,9,132.8
1043558.78,6.8796,0.0266381659541012,-0.0029682526025854,0.5863000000000003,0.0,13.479,0.93331,62.649,14.135,9,133.0
1042991.181,6.9976,0.0267316901811863,-0.0029682526025854,0.5920999999999996,0.0,13.465,0.92992,62.649,14.121,9,133.2
1042496.552,7.1176,0.0266498686537882,-0.0029682526025854,0.5986999999999997,0.0,13.46,0.93265,62.649,14.108,9,133.4
1041927.138,7.2399,0.026648793565636,-0.0029682526025854,0.6014999999999995,0.0,13.458,0.9325,62.649,14.094,9,133.6
1041370.88,7.3619,0.0265067867188223,-0.0029682526025854,0.6042999999999993,1.7684,13.457,0.93737,62.649,14.08,9,133.8
1040827.736,7.4811,0.0263805266194019,-0.0029682526025854,0.6037999999999997,7.2568,13.466,0.94173,62.649,14.066,9,134.0
1040297.664,7.6019,0.0264144856946915,-0.0029682526025854,0.5966000000000001,13.808,13.483,0.94033,62.649,14.052,9,134.2
1039780.622,7.7214,0.0264283661980355,-0.0029682526025854,0.5893999999999997,18.282,13.493,0.93971,62.649,14.038,9,134.4
1039262.544,7.8365,0.0263410063292911,-0.0029682526025854,0.5873000000000009,18.682,13.49,0.9427,62.649,14.024,9,134.6
1038729.42,7.9513,0.0259240308943826,-0.0029682526025854,0.5828999999999993,14.707,13.464,0.95767,62.649,14.01,9,134.8
1038181.292,8.0684,0.0258267006536859,-0.0029682526025854,0.5767999999999999,8.468,13.443,0.96115,62.649,13.996,9,135.0
1037618.202,8.1848,0.0259334726575654,-0.0029682526025854,0.576300000000001,3.1633,13.431,0.957,62.649,13.982,9,135.2
1037114.436,8.2982,0.0259045451697985,-0.0029682526025854,0.579600000000001,1.2187,13.423,0.95794,62.649,13.969,9,135.4
1036549.49,8.4128,0.0261433087460025,-0.0029682526025854,0.5816000000000001,3.3681,13.435,0.949,62.649,13.955,9,135.6
1035997.533,8.5309,0.0260793383795449,-0.0029682526025854,0.5867000000000009,8.3604,13.444,0.9512,62.649,13.941,9,135.8
1035532.872,8.65,0.0261373854886294,-0.0029682526025854,0.5933000000000009,13.684,13.459,0.94896,62.649,13.928,9,136.0
1035006.804,8.7715,0.0261795673042625,-0.0029682526025854,0.5963999999999992,17.079,13.467,0.94724,62.649,13.914,9,136.2
1034465.8,8.8915,0.0262261616406886,-0.0029682526025854,0.5968,17.015,13.467,0.94543,62.649,13.9,9,136.4
1033923.788,9.0092,0.0262759022735239,-0.0029682526025854,0.5969999999999996,13.62,13.458,0.94345,62.649,13.886,9,136.6
1033366.896,9.1277,0.0262151290484743,-0.0029682526025854,0.5941000000000008,8.2146,13.439,0.94551,62.649,13.872,9,136.8
1032795.166,9.247,0.0259755006777738,-0.0029682526025854,0.5915,3.5742,13.417,0.95404,62.649,13.858,9,137.0
1032297.045,9.3656,0.0260440753976139,-0.0029682526025854,0.5904000000000007,2.03,13.415,0.9514,62.649,13.845,9,137.2
1031798.04,9.483,0.0260898259507654,-0.0029682526025854,0.590399999999999,4.1956,13.42,0.94954,62.649,13.832,9,137.4
1031237.34,9.5996,0.0260082529215517,-0.0029682526025854,0.5893999999999995,8.9055,13.428,0.95239,62.649,13.818,9,137.6
1030689.464,9.7181,0.0261866745619231,-0.0029682526025854,0.5864999999999989,13.85,13.446,0.94571,62.649,13.804,9,137.8
1030140.58,9.8364,0.0261900732623516,-0.0029682526025854,0.584999999999999,16.832,13.452,0.94546,62.649,13.79,9,138.0
1029604.464,9.9521,0.0265595273855537,-0.0029682526025854,0.583399999999999,16.727,13.462,0.93212,62.649,13.776,9,138.2
1029128.325,10.068,0.0269805280923289,-0.0029682526025854,0.5808999999999997,13.245,13.463,0.91739,62.649,13.763,9,138.4
1028562.69,10.183,0.0271497266560123,-0.0029682526025854,0.5785999999999997,8.1676,13.452,0.91155,62.649,13.749,9,138.6
1028057.184,10.299,0.027061414061824,-0.0029682526025854,0.5789000000000009,4.0797,13.437,0.91434,62.649,13.736,9,138.8
1027537.071,10.415,0.0268764054708316,-0.0029682526025854,0.5770000000000002,2.7719,13.426,0.92051,62.649,13.723,9,139.0
